"Time (UTC)","Telescope (# Unique Source IPs)","BGP (#Visible /24s)","Active Probing (#/24s Up)"
"2022-09-02 15:30:00",14.43850267379679,99.81838819523269,77.77777777777779
"2022-09-02 15:45:00",9.62566844919786,99.81838819523269,66.66666666666666
"2022-09-02 16:00:00",7.4866310160427805,99.81838819523269,66.66666666666666
"2022-09-02 16:15:00",6.951871657754011,99.81838819523269,66.66666666666666
"2022-09-02 16:30:00",11.76470588235294,99.81838819523269,66.66666666666666
"2022-09-02 16:45:00",10.16042780748663,99.81838819523269,66.66666666666666
"2022-09-02 17:00:00",5.88235294117647,99.81838819523269,72.22222222222221
"2022-09-02 17:15:00",13.903743315508022,99.81838819523269,77.77777777777779
"2022-09-02 17:30:00",9.62566844919786,99.81838819523269,61.111111111111114
"2022-09-02 17:45:00",13.368983957219251,99.81838819523269,77.77777777777779
"2022-09-02 18:00:00",14.323911382734913,99.81838819523269,72.22222222222221
"2022-09-02 18:15:00",13.368983957219251,99.81838819523269,66.66666666666666
"2022-09-02 18:30:00",9.62566844919786,99.81838819523269,72.22222222222221
"2022-09-02 18:45:00",23.52941176470588,99.81838819523269,66.66666666666666
"2022-09-02 19:00:00",13.368983957219251,99.81838819523269,66.66666666666666
"2022-09-02 19:15:00",17.11229946524064,99.81838819523269,55.55555555555556
"2022-09-02 19:30:00",15.508021390374333,99.81838819523269,72.22222222222221
"2022-09-02 19:45:00",14.973262032085561,99.81838819523269,66.66666666666666
"2022-09-02 20:00:00",11.22994652406417,99.81838819523269,77.77777777777779
"2022-09-02 20:15:00",13.368983957219251,99.81838819523269,77.77777777777779
"2022-09-02 20:30:00",6.417112299465241,99.81838819523269,66.66666666666666
"2022-09-02 20:45:00",12.834224598930483,99.81838819523269,66.66666666666666
"2022-09-02 21:00:00",5.347593582887701,99.81838819523269,66.66666666666666
"2022-09-02 21:15:00",4.81283422459893,99.81838819523269,77.77777777777779
"2022-09-02 21:30:00",7.4866310160427805,99.81838819523269,72.22222222222221
"2022-09-02 21:45:00",4.27807486631016,99.81838819523269,66.66666666666666
"2022-09-02 22:00:00",6.016042780748663,99.81838819523269,72.22222222222221
"2022-09-02 22:15:00",6.951871657754011,99.81838819523269,66.66666666666666
"2022-09-02 22:30:00",4.27807486631016,99.81838819523269,77.77777777777779
"2022-09-02 22:45:00",8.55614973262032,99.81838819523269,66.66666666666666
"2022-09-02 23:00:00",7.4866310160427805,99.81838819523269,66.66666666666666
"2022-09-02 23:15:00",3.7433155080213902,99.81838819523269,66.66666666666666
"2022-09-02 23:30:00",9.090909090909092,99.81838819523269,66.66666666666666
"2022-09-02 23:45:00",5.347593582887701,99.81838819523269,66.66666666666666
"2022-09-03 00:00:00",4.010695187165775,99.81838819523269,66.66666666666666
"2022-09-03 00:15:00",5.347593582887701,99.81838819523269,77.77777777777779
"2022-09-03 00:30:00",6.417112299465241,99.81838819523269,72.22222222222221
"2022-09-03 00:45:00",4.81283422459893,99.81838819523269,66.66666666666666
"2022-09-03 01:00:00",6.875477463712758,99.81838819523269,72.22222222222221
"2022-09-03 01:15:00",5.88235294117647,99.81838819523269,66.66666666666666
"2022-09-03 01:30:00",5.347593582887701,99.81838819523269,66.66666666666666
"2022-09-03 01:45:00",8.55614973262032,99.81838819523269,66.66666666666666
"2022-09-03 02:00:00",8.55614973262032,99.81838819523269,72.22222222222221
"2022-09-03 02:15:00",12.834224598930483,99.81838819523269,66.66666666666666
"2022-09-03 02:30:00",8.02139037433155,99.81838819523269,66.66666666666666
"2022-09-03 02:45:00",8.55614973262032,99.81838819523269,66.66666666666666
"2022-09-03 03:00:00",11.22994652406417,99.81838819523269,72.22222222222221
"2022-09-03 03:15:00",20.32085561497326,99.81838819523269,77.77777777777779
"2022-09-03 03:30:00",27.27272727272727,99.81838819523269,72.22222222222221
"2022-09-03 03:45:00",43.31550802139038,99.81838819523269,66.66666666666666
"2022-09-03 04:00:00",40.64171122994652,99.81838819523269,66.66666666666666
"2022-09-03 04:15:00",47.593582887700535,99.81838819523269,55.55555555555556
"2022-09-03 04:30:00",43.31550802139038,99.81838819523269,66.66666666666666
"2022-09-03 04:45:00",45.98930481283423,99.81838819523269,66.66666666666666
"2022-09-03 05:00:00",35.42780748663102,99.81838819523269,77.77777777777779
"2022-09-03 05:15:00",51.87165775401069,99.81838819523269,66.66666666666666
"2022-09-03 05:30:00",42.780748663101605,99.81838819523269,77.77777777777779
"2022-09-03 05:45:00",36.36363636363637,99.81838819523269,77.77777777777779
"2022-09-03 06:00:00",33.15508021390375,99.81838819523269,66.66666666666666
"2022-09-03 06:15:00",48.1283422459893,99.81838819523269,66.66666666666666
"2022-09-03 06:30:00",43.850267379679146,99.81838819523269,72.22222222222221
"2022-09-03 06:45:00",42.24598930481283,99.81838819523269,66.66666666666666
"2022-09-03 07:00:00",45.45454545454546,99.81838819523269,66.66666666666666
"2022-09-03 07:15:00",31.550802139037433,99.81838819523269,77.77777777777779
"2022-09-03 07:30:00",37.967914438502675,99.81838819523269,66.66666666666666
"2022-09-03 07:45:00",27.27272727272727,99.81838819523269,77.77777777777779
"2022-09-03 08:00:00",34.22459893048128,99.81838819523269,72.22222222222221
"2022-09-03 08:15:00",25.13368983957219,99.81838819523269,66.66666666666666
"2022-09-03 08:30:00",26.203208556149733,99.81838819523269,66.66666666666666
"2022-09-03 08:45:00",26.203208556149733,99.81838819523269,66.66666666666666
"2022-09-03 09:00:00",24.598930481283425,99.81838819523269,66.66666666666666
"2022-09-03 09:15:00",22.45989304812834,99.81838819523269,66.66666666666666
"2022-09-03 09:30:00",22.45989304812834,99.81838819523269,77.77777777777779
"2022-09-03 09:45:00",34.22459893048128,99.81838819523269,55.55555555555556
"2022-09-03 10:00:00",18.181818181818183,99.81838819523269,72.22222222222221
"2022-09-03 10:15:00",18.71657754010695,99.81838819523269,77.77777777777779
"2022-09-03 10:30:00",18.71657754010695,99.81838819523269,66.66666666666666
"2022-09-03 10:45:00",18.71657754010695,99.81838819523269,66.66666666666666
"2022-09-03 11:00:00",26.203208556149733,99.81838819523269,72.22222222222221
"2022-09-03 11:15:00",26.737967914438503,99.81838819523269,66.66666666666666
"2022-09-03 11:30:00",26.203208556149733,99.81838819523269,66.66666666666666
"2022-09-03 11:45:00",27.807486631016044,99.81838819523269,66.66666666666666
"2022-09-03 12:00:00",15.508021390374333,99.81838819523269,72.22222222222221
"2022-09-03 12:15:00",23.52941176470588,99.81838819523269,66.66666666666666
"2022-09-03 12:30:00",12.834224598930483,99.81838819523269,83.33333333333334
"2022-09-03 12:45:00",14.973262032085561,99.81838819523269,66.66666666666666
