"Time (UTC)","Telescope (# Unique Source IPs)","BGP (#Visible /24s)","Active Probing (#/24s Up)"
"2022-09-03 04:15:00",76.84325505188421,98.90036654448518,92.6219512195122
"2022-09-03 04:30:00",71.60021845985801,98.90036654448518,93.25609756097562
"2022-09-03 04:45:00",71.2179137083561,98.90036654448518,93.82926829268293
"2022-09-03 05:00:00",63.68104860731842,98.90036654448518,94.4329268292683
"2022-09-03 05:15:00",72.801747678864,98.90036654448518,95.17073170731707
"2022-09-03 05:30:00",63.8995084653195,98.90036654448518,95.01219512195121
"2022-09-03 05:45:00",61.441835062807215,98.91813839831167,95.2560975609756
"2022-09-03 06:00:00",64.1179683233206,98.92702432522492,95.84756097560975
"2022-09-03 06:15:00",65.64718732932823,99.03365544818395,96.47560975609755
"2022-09-03 06:30:00",60.73184052430367,99.03365544818395,96.4939024390244
"2022-09-03 06:45:00",63.0802839978154,99.03365544818395,97.10975609756098
"2022-09-03 07:00:00",64.1179683233206,99.03365544818395,97.22560975609757
"2022-09-03 07:15:00",63.790278536318944,99.03365544818395,97.29268292682927
"2022-09-03 07:30:00",62.370289459311856,99.03365544818395,97.53658536585365
"2022-09-03 07:45:00",63.73566357181868,99.03365544818395,97.82926829268293
"2022-09-03 08:00:00",63.46258874931732,99.03365544818395,98.17073170731707
"2022-09-03 08:15:00",61.11414527580556,99.03365544818395,98.71951219512195
"2022-09-03 08:30:00",59.53031130529766,99.03365544818395,98.65853658536585
"2022-09-03 08:45:00",59.748771163298755,99.03365544818395,98.6219512195122
"2022-09-03 09:00:00",56.690333151283454,99.03365544818395,98.32926829268293
"2022-09-03 09:15:00",48.17039868924085,99.03365544818395,98.1341463414634
"2022-09-03 09:30:00",47.460404150737304,99.03365544818395,98.48170731707317
"2022-09-03 09:45:00",43.58274167121792,99.03365544818395,98.76829268292683
"2022-09-03 10:00:00",41.56198798470781,99.03365544818395,98.45731707317074
"2022-09-03 10:15:00",39.32277444019662,99.03365544818395,98.53658536585365
"2022-09-03 10:30:00",38.77662479519389,99.03365544818395,98.79878048780488
"2022-09-03 10:45:00",42.05352266521027,99.03365544818395,98.90243902439025
"2022-09-03 11:00:00",36.7012561441835,99.03365544818395,98.91463414634146
"2022-09-03 11:15:00",34.84434735117422,99.03365544818395,98.8780487804878
"2022-09-03 11:30:00",35.60895685417805,99.03365544818395,98.90243902439025
"2022-09-03 11:45:00",35.60895685417805,99.03365544818395,99.03658536585365
"2022-09-03 12:00:00",34.188967777170944,99.03365544818395,99.22560975609757
"2022-09-03 12:15:00",34.57127252867286,99.03365544818395,98.89024390243902
"2022-09-03 12:30:00",34.898962315674495,99.03365544818395,99.28048780487805
"2022-09-03 12:45:00",32.49590387766248,99.03365544818395,99.26829268292683
"2022-09-03 13:00:00",34.13435281267067,99.03365544818395,99.32317073170732
"2022-09-03 13:15:00",30.20207536865101,99.03365544818395,99.17073170731707
"2022-09-03 13:30:00",29.92900054614964,99.03365544818395,99.32926829268293
"2022-09-03 13:45:00",26.65210267613326,99.03365544818395,99.42682926829268
"2022-09-03 14:00:00",31.348989623156747,99.03365544818395,99.14634146341463
"2022-09-03 14:15:00",31.13052976515565,99.03365544818395,99.08536585365853
"2022-09-03 14:30:00",30.365920262151835,99.03365544818395,99.20731707317073
"2022-09-03 14:45:00",29.874385581649378,99.03365544818395,99.08536585365853
"2022-09-03 15:00:00",30.20207536865101,99.03365544818395,99.2560975609756
"2022-09-03 15:15:00",27.74440196613872,99.03365544818395,99.28048780487805
"2022-09-03 15:30:00",28.836701256144188,99.03365544818395,99.10365853658537
"2022-09-03 15:45:00",29.055161114145278,99.03365544818395,99.1219512195122
"2022-09-03 16:00:00",26.81594756963408,99.03365544818395,99.1951219512195
"2022-09-03 16:15:00",29.164391043145827,99.03365544818395,99.0609756097561
"2022-09-03 16:30:00",27.416712179137086,99.03365544818395,99.06707317073172
"2022-09-03 16:45:00",27.252867285636263,99.03365544818395,98.73170731707317
"2022-09-03 17:00:00",28.345166575641727,99.03365544818395,99.3780487804878
"2022-09-03 17:15:00",26.87056253413435,99.03365544818395,98.8780487804878
"2022-09-03 17:30:00",26.70671764063354,99.03365544818395,98.85365853658537
"2022-09-03 17:45:00",27.14363735663572,99.03365544818395,99.01219512195122
"2022-09-03 18:00:00",29.055161114145278,99.03365544818395,99.03048780487805
"2022-09-03 18:15:00",28.89131622064446,99.03365544818395,98.65853658536585
"2022-09-03 18:30:00",31.294374658656476,99.03365544818395,98.6829268292683
"2022-09-03 18:45:00",27.68978700163845,99.03365544818395,98.89024390243902
"2022-09-03 19:00:00",26.542872747132712,99.03365544818395,98.72560975609757
"2022-09-03 19:15:00",24.68596395412343,99.03365544818395,98.39024390243902
"2022-09-03 19:30:00",24.249044238121247,99.03365544818395,97.67682926829269
"2022-09-03 19:45:00",25.72364827962862,99.03365544818395,97.82926829268293
"2022-09-03 20:00:00",26.542872747132712,99.03365544818395,97.79268292682927
"2022-09-03 20:15:00",27.74440196613872,99.03365544818395,97.39024390243902
"2022-09-03 20:30:00",26.81594756963408,99.03365544818395,97.34756097560975
"2022-09-03 20:45:00",25.996723102129987,99.03365544818395,97.03658536585365
"2022-09-03 21:00:00",25.72364827962862,99.03365544818395,96.7560975609756
"2022-09-03 21:15:00",25.01365374112507,99.03365544818395,96.32926829268293
"2022-09-03 21:30:00",24.52211906062261,99.03365544818395,95.92073170731707
"2022-09-03 21:45:00",25.5598033861278,99.03365544818395,95.74390243902438
"2022-09-03 22:00:00",24.90442381212452,99.03365544818395,95.1280487804878
"2022-09-03 22:15:00",24.90442381212452,99.03365544818395,94.54878048780488
"2022-09-03 22:30:00",25.06826870562534,99.03365544818395,81.67073170731707
"2022-09-03 22:45:00",26.43364281813217,99.03365544818395,88.90243902439025
"2022-09-03 23:00:00",28.181321682140908,99.03365544818395,92.60365853658537
"2022-09-03 23:15:00",25.450573457127252,99.03365544818395,92.91463414634147
"2022-09-03 23:30:00",25.5598033861278,99.03365544818395,92.85975609756098
"2022-09-03 23:45:00",26.70671764063354,99.03365544818395,92.52439024390245
"2022-09-04 00:00:00",25.669033315128342,99.03365544818395,92.5
"2022-09-04 00:15:00",28.454396504642272,99.03365544818395,92.31707317073172
"2022-09-04 00:30:00",29.71054068814855,99.03365544818395,91.34146341463415
"2022-09-04 00:45:00",26.488257782632445,99.03365544818395,90.97560975609757
"2022-09-04 01:00:00",26.215182960131077,99.03365544818395,91.0060975609756
"2022-09-04 01:15:00",25.996723102129987,99.03365544818395,90.58536585365854
"2022-09-04 01:30:00",26.542872747132712,99.03365544818395,90.45731707317073
"2022-09-04 01:45:00",27.416712179137086,99.03365544818395,90.3780487804878
"2022-09-04 02:00:00",27.089022392135448,99.03365544818395,90.3658536585366
"2022-09-04 02:15:00",29.164391043145827,99.03365544818395,90.58536585365854
"2022-09-04 02:30:00",32.0589841616603,99.03365544818395,90.9390243902439
"2022-09-04 02:45:00",37.79355543418897,99.03365544818395,91.20731707317074
"2022-09-04 03:00:00",54.178044784270895,99.03365544818395,91.34756097560975
"2022-09-04 03:15:00",69.74330966684873,99.03365544818395,92.03658536585367
"2022-09-04 03:30:00",83.94320043691972,99.03365544818395,92.46341463414635
"2022-09-04 03:45:00",89.95084653194976,99.03365544818395,92.60975609756098
"2022-09-04 04:00:00",85.90933915892954,99.03365544818395,92.8719512195122
"2022-09-04 04:15:00",77.06171490988531,99.03365544818395,93.76829268292683
"2022-09-04 04:30:00",73.2386673948662,99.03365544818395,93.96341463414633
"2022-09-04 04:45:00",72.69251774986346,99.03365544818395,93.97560975609755
"2022-09-04 05:00:00",71.2179137083561,99.03365544818395,94.64634146341463
"2022-09-04 05:15:00",70.61714909885309,99.03365544818395,95.42682926829268
"2022-09-04 05:30:00",67.7771709448389,99.03365544818395,95.84146341463415
"2022-09-04 05:45:00",64.60950300382305,99.03365544818395,96.18292682926828
"2022-09-04 06:00:00",64.5002730748225,99.03365544818395,96.67073170731707
"2022-09-04 06:15:00",63.40797378481705,99.03365544818395,97.1829268292683
"2022-09-04 06:30:00",65.15565264882578,99.03365544818395,97.39634146341464
"2022-09-04 06:45:00",65.86564718732933,99.03365544818395,97.41463414634146
"2022-09-04 07:00:00",63.790278536318944,99.03365544818395,97.65243902439025
"2022-09-04 07:15:00",60.841070453304205,99.03365544818395,97.90243902439025
"2022-09-04 07:30:00",60.950300382304754,99.03365544818395,98.20121951219512
"2022-09-04 07:45:00",61.60567995630804,99.03365544818395,98.1829268292683
"2022-09-04 08:00:00",58.547241944292736,99.03365544818395,98.66463414634147
"2022-09-04 08:15:00",57.12725286728564,99.03365544818395,99.09756097560975
"2022-09-04 08:30:00",59.58492626979792,99.03365544818395,98.77439024390245
"2022-09-04 08:45:00",56.14418350628072,99.03365544818395,99.10975609756098
"2022-09-04 09:00:00",63.68104860731842,99.02921248472731,99.2560975609756
"2022-09-04 09:15:00",55.1611141452758,99.02032655781406,99.14634146341463
"2022-09-04 09:30:00",51.338066630256684,99.02032655781406,99.01829268292684
"2022-09-04 09:45:00",48.44347351174222,99.03365544818395,98.7439024390244
"2022-09-04 10:00:00",42.27198252321136,99.03365544818395,99.09146341463415
"2022-09-04 10:15:00",40.30584380120153,99.03365544818395,98.85365853658537
"2022-09-04 10:30:00",40.79737848170398,99.03365544818395,99.14024390243902
"2022-09-04 10:45:00",40.57891862370289,99.03365544818395,99.21951219512195
"2022-09-04 11:00:00",40.30584380120153,99.03365544818395,99.53658536585365
"2022-09-04 11:15:00",39.70507919169853,99.03365544818395,99.53658536585365
"2022-09-04 11:30:00",36.75587110868378,99.03365544818395,99.75
"2022-09-04 11:45:00",38.77662479519389,99.03365544818395,99.78048780487805
"2022-09-04 12:00:00",37.95740032768979,99.03365544818395,99.73170731707317
"2022-09-04 12:15:00",36.48279628618241,99.03365544818395,99.92682926829268
"2022-09-04 12:30:00",37.95740032768979,99.03365544818395,99.6219512195122
"2022-09-04 12:45:00",38.83123975969416,99.03365544818395,99.34146341463415
"2022-09-04 13:00:00",38.83123975969416,99.03365544818395,99.6158536585366
"2022-09-04 13:15:00",38.99508465319498,99.03365544818395,99.41463414634146
"2022-09-04 13:30:00",38.28509011469143,99.03365544818395,99.2560975609756
"2022-09-04 13:45:00",38.61277990169307,99.03365544818395,99.54878048780488
"2022-09-04 14:00:00",34.84434735117422,99.03365544818395,99.35975609756098
"2022-09-04 14:15:00",36.75587110868378,99.03365544818395,99.5609756097561
"2022-09-04 14:30:00",40.63353358820317,99.03365544818395,99.34756097560977
"2022-09-04 14:45:00",38.121245221190605,99.03365544818395,99.17073170731707
"2022-09-04 15:00:00",36.428181321682146,99.03365544818395,99.03048780487805
"2022-09-04 15:15:00",35.99126160567995,99.03365544818395,99.04878048780488
"2022-09-04 15:30:00",34.51665756417258,99.03365544818395,99.21341463414635
"2022-09-04 15:45:00",39.70507919169853,99.03365544818395,99.32926829268293
"2022-09-04 16:00:00",37.79355543418897,99.03365544818395,99.36585365853658
"2022-09-04 16:15:00",36.81048607318405,99.03365544818395,99.14634146341463
"2022-09-04 16:30:00",36.155106499180775,99.03365544818395,98.86585365853658
"2022-09-04 16:45:00",38.72200983069361,99.03365544818395,99.09756097560975
"2022-09-04 17:00:00",35.33588203167668,99.03365544818395,99.17682926829269
"2022-09-04 17:15:00",32.55051884216276,99.03365544818395,99.04878048780488
"2022-09-04 17:30:00",32.87820862916439,99.03365544818395,99.23170731707317
"2022-09-04 17:45:00",33.861277990169306,99.03365544818395,99.1219512195122
"2022-09-04 18:00:00",31.94975423265975,99.03365544818395,99.40853658536585
"2022-09-04 18:15:00",32.6597487711633,99.03365544818395,99.20731707317073
"2022-09-04 18:30:00",34.29819770617149,99.03365544818395,98.86585365853658
"2022-09-04 18:45:00",31.78590933915893,99.03365544818395,99.41463414634146
"2022-09-04 19:00:00",31.2397596941562,99.03365544818395,98.96951219512195
"2022-09-04 19:15:00",32.16821409066084,99.03365544818395,98.6951219512195
"2022-09-04 19:30:00",32.222829055161114,99.03365544818395,98.57317073170732
"2022-09-04 19:45:00",33.09666848716548,99.03365544818395,98.60975609756098
"2022-09-04 20:00:00",30.85745494265429,99.03365544818395,97.95121951219512
"2022-09-04 20:15:00",31.73129437465866,99.03365544818395,98.20731707317073
"2022-09-04 20:30:00",33.09666848716548,99.03365544818395,97.92682926829268
"2022-09-04 20:45:00",35.77280174767886,99.03365544818395,97
"2022-09-04 21:00:00",33.69743309666849,99.03365544818395,96.98170731707317
"2022-09-04 21:15:00",33.970507919169854,98.92258136176831,96.59756097560975
"2022-09-04 21:30:00",31.676679410158382,98.84038653782072,95.92073170731707
"2022-09-04 21:45:00",33.970507919169854,98.79373542152616,95.67073170731707
"2022-09-04 22:00:00",31.73129437465866,98.8692658002888,96.04878048780488
"2022-09-04 22:15:00",29.76515565264883,98.98033988670443,95.57317073170731
"2022-09-04 22:30:00",30.147460404150735,98.98033988670443,94.73170731707316
"2022-09-04 22:45:00",28.01747678864009,98.98033988670443,94.35365853658536
"2022-09-04 23:00:00",27.307482250136538,99.00699766744418,94.15853658536585
"2022-09-04 23:15:00",27.36209721463681,99.00699766744418,93.6219512195122
"2022-09-04 23:30:00",28.56362643364282,99.02476952127068,93.1829268292683
"2022-09-04 23:45:00",28.454396504642272,99.03365544818395,92.7439024390244
"2022-09-05 00:00:00",27.962861824139818,99.03365544818395,92.3658536585366
"2022-09-05 00:15:00",28.56362643364282,99.03365544818395,92.02439024390245
"2022-09-05 00:30:00",27.47132714363736,99.03365544818395,91.61585365853658
"2022-09-05 00:45:00",26.761332605133802,99.03365544818395,91.2439024390244
"2022-09-05 01:00:00",25.286728563626436,99.03365544818395,90.5670731707317
"2022-09-05 01:15:00",27.416712179137086,99.03365544818395,90.63414634146342
"2022-09-05 01:30:00",27.68978700163845,99.03365544818395,90.20731707317073
"2022-09-05 01:45:00",27.5805570726379,99.03365544818395,90.07317073170732
"2022-09-05 02:00:00",26.87056253413435,99.03365544818395,90.58536585365854
"2022-09-05 02:15:00",27.5805570726379,98.70487615239364,89.19512195121952
"2022-09-05 02:30:00",31.895139268159472,98.96701099633457,89.42073170731707
"2022-09-05 02:45:00",43.14582195521573,99.026991002999,89.76829268292683
"2022-09-05 03:00:00",52.86728563626434,99.02921248472731,90.3109756097561
"2022-09-05 03:15:00",70.34407427635172,99.03365544818395,90.84146341463415
"2022-09-05 03:30:00",81.43091206990715,99.03365544818395,91.92682926829269
"2022-09-05 03:45:00",88.25778263244129,99.03365544818395,92.48780487804879
"2022-09-05 04:00:00",84.54396504642273,99.03365544818395,92.51829268292683
"2022-09-05 04:15:00",78.80939377389406,99.03365544818395,93.3658536585366
"2022-09-05 04:30:00",73.67558711086838,99.03365544818395,93.32317073170732
"2022-09-05 04:45:00",76.78864008738394,99.03365544818395,94.17073170731707
"2022-09-05 05:00:00",83.45166575641726,99.03365544818395,95.0670731707317
"2022-09-05 05:15:00",78.75477880939378,99.03365544818395,95.6219512195122
"2022-09-05 05:30:00",73.78481703986893,99.03365544818395,95.79878048780488
"2022-09-05 05:45:00",70.45330420535227,99.03365544818395,96.59756097560975
"2022-09-05 06:00:00",67.94101583833971,99.03365544818395,96.83536585365854
"2022-09-05 06:15:00",71.87329328235937,99.03365544818395,96.73170731707317
"2022-09-05 06:30:00",72.25559803386128,99.03365544818395,97.35975609756098
"2022-09-05 06:45:00",76.62479519388312,99.03365544818395,97.92682926829268
"2022-09-05 07:00:00",71.70944838885855,99.04254137509719,97.98170731707317
"2022-09-05 07:15:00",74.71327143637357,99.06031322892369,98.02439024390243
"2022-09-05 07:30:00",69.96176952484981,99.06031322892369,98.38414634146342
"2022-09-05 07:45:00",68.70562534134352,99.06031322892369,98.46341463414635
"2022-09-05 08:00:00",69.19716002184599,99.06031322892369,98.6890243902439
"2022-09-05 08:15:00",65.42872747132714,99.06031322892369,98.6219512195122
"2022-09-05 08:30:00",60.02184598580011,99.06031322892369,98.78658536585367
"2022-09-05 08:45:00",61.71490988530858,99.06031322892369,98.92682926829268
"2022-09-05 09:00:00",58.8203167667941,99.06031322892369,99.09146341463415
"2022-09-05 09:15:00",56.08956854178045,99.06031322892369,99.20731707317073
"2022-09-05 09:30:00",52.430365920262155,99.06031322892369,99.25
"2022-09-05 09:45:00",50.13653741125068,99.06031322892369,98.97560975609755
"2022-09-05 10:00:00",44.675040961223374,99.06031322892369,99.28048780487805
"2022-09-05 10:15:00",38.88585472419443,99.06031322892369,99.3170731707317
"2022-09-05 10:30:00",39.26815947569634,99.06031322892369,99.17682926829269
"2022-09-05 10:45:00",37.57509557618788,99.06031322892369,99.30487804878048
"2022-09-05 11:00:00",36.59202621518296,99.06031322892369,99.66463414634147
"2022-09-05 11:15:00",37.411250682687054,99.06031322892369,99.65853658536585
"2022-09-05 11:30:00",33.58820316766794,99.06031322892369,99.54878048780488
"2022-09-05 11:45:00",37.35663571818679,99.06031322892369,99.30487804878048
"2022-09-05 12:00:00",35.33588203167668,99.06031322892369,99.33536585365854
"2022-09-05 12:15:00",34.24358274167122,99.06031322892369,99.7439024390244
"2022-09-05 12:30:00",32.49590387766248,99.06031322892369,99.52439024390245
"2022-09-05 12:45:00",34.84434735117422,99.06031322892369,99.52439024390245
"2022-09-05 13:00:00",34.079737848170396,99.06031322892369,99.51829268292684
"2022-09-05 13:15:00",33.4789732386674,99.06031322892369,100
"2022-09-05 13:30:00",29.874385581649378,99.06031322892369,99.65853658536585
"2022-09-05 13:45:00",30.638995084653192,99.06031322892369,99.7560975609756
"2022-09-05 14:00:00",31.2397596941562,99.06031322892369,99.50609756097562
"2022-09-05 14:15:00",31.567449481157837,99.06031322892369,99.28048780487805
"2022-09-05 14:30:00",41.56198798470781,99.06031322892369,99.54268292682927
"2022-09-05 14:45:00",37.5204806116876,99.06031322892369,99.2439024390244
"2022-09-05 15:00:00",37.46586564718733,99.06031322892369,99.48780487804878
"2022-09-05 15:15:00",34.95357728017477,99.06031322892369,99.71951219512195
"2022-09-05 15:30:00",36.7012561441835,99.06031322892369,99.1219512195122
"2022-09-05 15:45:00",34.29819770617149,99.06031322892369,99.01219512195122
"2022-09-05 16:00:00",34.188967777170944,99.06031322892369,99.04268292682927
"2022-09-05 16:15:00",36.646641179683236,99.06031322892369,98.70731707317073
"2022-09-05 16:30:00",34.079737848170396,99.06031322892369,99.0609756097561
"2022-09-05 16:45:00",36.37356635718187,99.06031322892369,99
"2022-09-05 17:00:00",34.462042599672316,99.06031322892369,98.9390243902439
"2022-09-05 17:15:00",35.117422173675585,99.06031322892369,98.91463414634146
"2022-09-05 17:30:00",38.06663025669034,99.06031322892369,98.98780487804878
"2022-09-05 17:45:00",35.226652102676134,99.06031322892369,99.15853658536585
"2022-09-05 18:00:00",35.99126160567995,99.06031322892369,98.82317073170732
"2022-09-05 18:15:00",34.78973238667395,99.06031322892369,98.57317073170732
"2022-09-05 18:30:00",36.97433096668487,99.06031322892369,98.71341463414635
"2022-09-05 18:45:00",35.17203713817586,99.06031322892369,98.95121951219512
"2022-09-05 19:00:00",34.57127252867286,99.06031322892369,98.7560975609756
"2022-09-05 19:15:00",32.71436373566357,99.06031322892369,98.58536585365853
"2022-09-05 19:30:00",29.8197706171491,99.06031322892369,98.38414634146342
"2022-09-05 19:45:00",31.458219552157292,99.06031322892369,98.45121951219512
"2022-09-05 20:00:00",28.94593118514473,99.06031322892369,98.27439024390245
"2022-09-05 20:15:00",27.198252321135996,99.06031322892369,97.67073170731707
"2022-09-05 20:30:00",32.823593664664116,99.06031322892369,97.57926829268293
"2022-09-05 20:45:00",33.642818132168216,99.06031322892369,97.46341463414635
"2022-09-05 21:00:00",33.69743309666849,99.06031322892369,96.9390243902439
"2022-09-05 21:15:00",31.403604587657018,99.06031322892369,96.80487804878048
"2022-09-05 21:30:00",31.403604587657018,99.06031322892369,96.3780487804878
"2022-09-05 21:45:00",33.20589841616603,99.06031322892369,96.26829268292683
"2022-09-05 22:00:00",31.07591480065538,99.06031322892369,95.72560975609757
"2022-09-05 22:15:00",31.94975423265975,99.06031322892369,95.5609756097561
"2022-09-05 22:30:00",32.33205898416166,99.06031322892369,95.17682926829268
"2022-09-05 22:45:00",34.35281267067176,99.06031322892369,94.90243902439023
"2022-09-05 23:00:00",33.58820316766794,99.06031322892369,94.34146341463415
"2022-09-05 23:15:00",35.4997269251775,99.06031322892369,93.80487804878048
"2022-09-05 23:30:00",33.861277990169306,99.06031322892369,93.28048780487805
"2022-09-05 23:45:00",36.26433642818132,99.06031322892369,93.23170731707317
"2022-09-06 00:00:00",36.26433642818132,99.06031322892369,92.13414634146342
"2022-09-06 00:15:00",37.5204806116876,99.06031322892369,92.07317073170732
"2022-09-06 00:30:00",35.60895685417805,99.06031322892369,92.1890243902439
"2022-09-06 00:45:00",34.13435281267067,99.06031322892369,91.64634146341464
"2022-09-06 01:00:00",34.40742763517204,99.06031322892369,91.26829268292683
"2022-09-06 01:15:00",36.48279628618241,99.06031322892369,90.8048780487805
"2022-09-06 01:30:00",38.99508465319498,99.06031322892369,91.20121951219512
"2022-09-06 01:45:00",38.61277990169307,99.06031322892369,90.98780487804878
"2022-09-06 02:00:00",36.3189513926816,99.06031322892369,90.63414634146342
"2022-09-06 02:15:00",38.448935008192244,99.06031322892369,91.02439024390245
"2022-09-06 02:30:00",42.32659748771163,99.06031322892369,91.3719512195122
"2022-09-06 02:45:00",53.19497542326598,99.06031322892369,91.41463414634147
"2022-09-06 03:00:00",66.90333151283451,99.06031322892369,91.46951219512195
"2022-09-06 03:15:00",78.75477880939378,99.06031322892369,91.79268292682927
"2022-09-06 03:30:00",95.30311305297651,99.06031322892369,91.8780487804878
"2022-09-06 03:45:00",97.10540688148552,99.06031322892369,92.89024390243902
"2022-09-06 04:00:00",96.17695248498089,99.06031322892369,92.84146341463415
"2022-09-06 04:15:00",88.6400873839432,99.06031322892369,93.01219512195122
"2022-09-06 04:30:00",89.02239213544512,99.06031322892369,94.0548780487805
"2022-09-06 04:45:00",77.33478973238668,99.06031322892369,94.86585365853658
"2022-09-06 05:00:00",77.38940469688696,99.06031322892369,95.34146341463415
"2022-09-06 05:15:00",85.14472965592573,99.06031322892369,96.35365853658536
"2022-09-06 05:30:00",79.68323320589842,99.06031322892369,96.38414634146342
"2022-09-06 05:45:00",77.93555434188968,99.06031322892369,96.73170731707317
"2022-09-06 06:00:00",72.69251774986346,99.06031322892369,97.1341463414634
"2022-09-06 06:15:00",76.57018022938286,99.06031322892369,97.39024390243902
"2022-09-06 06:30:00",69.90715456034954,99.06031322892369,97.40243902439025
"2022-09-06 06:45:00",63.68104860731842,99.06031322892369,97.67073170731707
"2022-09-06 07:00:00",65.81103222282906,99.06031322892369,97.8780487804878
"2022-09-06 07:15:00",75.15019115237575,99.06031322892369,98.20731707317073
"2022-09-06 07:30:00",69.25177498634626,97.25202710207708,92.6890243902439
"2022-09-06 07:45:00",70.999453850355,96.33899811174052,91.5609756097561
"2022-09-06 08:00:00",75.42326597487713,97.24758413862045,95.38414634146342
"2022-09-06 08:15:00",66.30256690333152,99.04698433855381,97.79268292682927
"2022-09-06 08:30:00",62.4795193883124,99.04698433855381,98.17682926829269
"2022-09-06 08:45:00",67.17640633533588,99.04698433855381,98.46341463414635
"2022-09-06 09:00:00",68.59639541234299,99.04698433855381,98.85365853658537
"2022-09-06 09:15:00",58.656471873293285,99.04698433855381,99.46341463414635
"2022-09-06 09:30:00",48.2796286182414,99.04698433855381,99.1219512195122
"2022-09-06 09:45:00",44.456581103222284,99.04698433855381,99.17073170731707
"2022-09-06 10:00:00",42.49044238121245,99.05142730201044,99.09146341463415
"2022-09-06 10:15:00",36.59202621518296,99.06031322892369,99.01219512195122
"2022-09-06 10:30:00",37.62971054068815,99.06031322892369,99.10975609756098
"2022-09-06 10:45:00",37.95740032768979,99.06031322892369,99.1951219512195
